k,retriever,db_id,question,ground_truth_sql,generated_sql,exact_match,syntax_valid,execution_status,execution_match,latency_sec,input_tokens,output_tokens,total_tokens
0,zero-shot,cordis_temporary,List the programms that have the term climate in the title,SELECT p.title from programmes as p WHERE p.title like '%climate%',"SELECT programmes.code, programmes.title, programmes.short_name, programmes.parent FROM programmes WHERE programmes.title LIKE '%climate%';",False,True,Shape Mismatch,False,19.28248643875122,1491,200,1691
0,zero-shot,cordis_temporary,Show the title and amount of funds that have been allocated per programme,"SELECT t1.title, sum(t3.ec_max_contribution) from programmes as t1 join project_programmes as t2 on t1.code = t2.programme join projects as t3 on t3.unics_id = t2.project group by t1.title","SELECT programmes.title, SUM(projects.total_cost) AS total_funds

FROM programmes

JOIN project_programmes ON programmes.code = project_programmes.programme

JOIN projects ON project_programmes.project = projects.unics_id

GROUP BY programmes.title;",False,True,Value Mismatch,False,19.529492378234863,1492,200,1692
0,zero-shot,cordis_temporary,List all of the titles and the amount of funding that has been dispersed per programme,"SELECT t1.title, sum(t3.ec_max_contribution) from programmes as t1 join project_programmes as t2 on t1.code = t2.programme join projects as t3 on t3.unics_id = t2.project group by t1.title","SELECT programmes.title, SUM(projects.total_cost) AS total_funding
FROM programmes
JOIN project_programmes ON programmes.code = project_programmes.programme
JOIN projects ON project_programmes.project = projects.unics_id
GROUP BY programmes.title;",False,True,Value Mismatch,False,19.668335914611816,1497,200,1697
1,semantic_bge-small-en-v1.5,cordis_temporary,Find the total cost of the project Theseus,SELECT T1.total_cost FROM projects AS T1 WHERE T1.title = 'Theseus',SELECT total_cost FROM projects WHERE title = 'Theseus';,False,True,Match,True,19.683164834976196,1539,200,1739
1,semantic_bge-small-en-v1.5,cordis_temporary,Show total cost of project with title Theseus,SELECT T1.total_cost FROM projects AS T1 WHERE T1.title = 'Theseus',SELECT total_cost FROM projects WHERE title = 'Theseus';,False,True,Match,True,19.652865648269653,1539,200,1739
1,semantic_bge-small-en-v1.5,cordis_temporary,Show me the acronyms of projects that started in 2018,SELECT acronym FROM projects WHERE start_year = 2018,SELECT projects.acronym FROM projects WHERE projects.start_year = 2018;,False,True,Match,True,19.943116426467896,1539,200,1739
1,semantic_bge-small-en-v1.5,cordis_temporary,Get acronyms of projects beginning in 2018,SELECT acronym FROM projects WHERE start_year = 2018,SELECT projects.acronym FROM projects WHERE projects.start_year = 2018;,False,True,Match,True,19.373570203781128,1536,200,1736
1,semantic_bge-small-en-v1.5,cordis_temporary,Show me the titles of projects that started before 2016,SELECT title FROM projects WHERE start_year < 2016,SELECT title FROM projects WHERE start_year != 2016;,False,True,Shape Mismatch,False,19.63887667655945,1536,200,1736
1,semantic_bge-small-en-v1.5,cordis_temporary,Find titles of projects which started earlier than 2016,SELECT title FROM projects WHERE start_year < 2016,SELECT title FROM projects WHERE start_year < 2016;,True,True,Match,True,19.720427751541138,1572,200,1772
1,semantic_bge-small-en-v1.5,cordis_temporary,Find institutions from the region of Nordjylland,SELECT T1.institutions_name FROM institutions AS T1 JOIN eu_territorial_units AS T2 ON T1.geocode_regions_3 = T2.geocode_regions WHERE T2.description = 'Nordjylland',SELECT unics_id FROM institutions WHERE geocode_regions_3 = 'DK221';,False,True,Shape Mismatch,False,19.32585835456848,1536,200,1736
1,semantic_bge-small-en-v1.5,cordis_temporary,Show the name of institutions based in Nordjylland,SELECT T1.institutions_name FROM institutions AS T1 JOIN eu_territorial_units AS T2 ON T1.geocode_regions_3 = T2.geocode_regions WHERE T2.description = 'Nordjylland',SELECT institutions.institutions_name FROM institutions WHERE institutions.geocode_regions_3 = 'DK221';,False,True,Shape Mismatch,False,19.6447274684906,1537,200,1737
1,semantic_bge-small-en-v1.5,cordis_temporary,Find the name of principal investigators in projects that started in 2014,SELECT T2.full_name FROM projects AS T1 join people as T2 on T1.principal_investigator = T2.unics_id WHERE T1.start_year = 2014,SELECT people.full_name FROM people JOIN projects ON people.unics_id = projects.principal_investigator WHERE projects.start_year = 2014;,False,True,Match,True,19.70738434791565,1579,200,1779
1,semantic_bge-small-en-v1.5,cordis_temporary,Show the full name of people being investigators in projects that began in 2014,SELECT T2.full_name FROM projects AS T1 join people as T2 on T1.principal_investigator = T2.unics_id WHERE T1.start_year = 2014,SELECT people.full_name FROM people JOIN projects ON people.unics_id = projects.principal_investigator WHERE projects.start_year = 2014;,False,True,Match,True,19.739970922470093,1582,200,1782
1,semantic_bge-small-en-v1.5,cordis_temporary,Find projects whose subject area is “Mathematics and Statistics”,SELECT t1.title FROM projects AS T1 join project_subject_areas as psa on T1.unics_id = psa.project join subject_areas as sa on psa.subject_area = sa.code WHERE sa.title = 'Mathematics and Statistics',"SELECT projects.unics_id, projects.title FROM projects JOIN project_subject_areas ON projects.unics_id = project_subject_areas.project WHERE project_subject_areas.subject_area = 'Mathematics and Statistics';",False,True,Shape Mismatch,False,19.718823194503784,1584,200,1784
1,semantic_bge-small-en-v1.5,cordis_temporary,Show the acronym and subject area description of projects with subject area “Mathematics and Statistics”,"SELECT t1.acronym, sa.description FROM projects AS T1 join project_subject_areas as psa on T1.unics_id = psa.project join subject_areas as sa on psa.subject_area = sa.code WHERE sa.title = 'Mathematics and Statistics'","SELECT projects.acronym, subject_areas.title FROM projects JOIN project_subject_areas ON projects.unics_id = project_subject_areas.project JOIN subject_areas ON project_subject_areas.subject_area = subject_areas.code WHERE subject_areas.title = 'Mathematics and Statistics';",False,True,Value Mismatch,False,19.810445070266724,1592,200,1792
1,semantic_bge-small-en-v1.5,cordis_temporary,Find all different topics of projects that ended in 2014,SELECT distinct t.title FROM projects AS T1 join project_topics as pt on T1.unics_id = pt.project join topics as t on pt.topic = t.code where t1.end_year = 2014,SELECT DISTINCT topics.title FROM topics JOIN project_topics ON topics.code = project_topics.topic JOIN projects ON project_topics.project = projects.unics_id WHERE projects.end_date BETWEANT '2014-01-01' AND '2014-12-31';,False,False,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""BETWEANT""",False,19.917069673538208,1581,200,1781
1,semantic_bge-small-en-v1.5,cordis_temporary,Find distinct titles of topics of projects that with end year 2014,SELECT distinct t.title FROM projects AS T1 join project_topics as pt on T1.unics_id = pt.project join topics as t on pt.topic = t.code where t1.end_year = 2014,SELECT DISTINCT title FROM topics JOIN project_topics ON topics.code = project_topics.topic JOIN projects ON project_topics.project = projects.unics_id WHERE projects.end_year = 2014;,False,True,"SQL Error: (psycopg2.errors.AmbiguousColumn) column reference ""title"" is ambiguous",False,19.775742530822754,1570,200,1770
1,semantic_bge-small-en-v1.5,cordis_temporary,Show the acronym of projects with a member from Greece,Select p.acronym from projects as p join project_members as pm on p.unics_id = pm.project join institutions as i on pm.institution_id = i.unics_id join countries as c on i.country_id = c.unics_id where c.country_name = 'Greece',SELECT projects.acronym FROM projects JOIN project_members ON projects.unics_id = project_members.project WHERE project_members.country = 'Greece';,False,True,Shape Mismatch,False,19.653494596481323,1557,200,1757
1,semantic_bge-small-en-v1.5,cordis_temporary,Show names of institutions from France or Germany,Select i.institutions_name from institutions as i join countries as c on i.country_id = c.unics_id where c.country_name = 'France' or c.country_name = 'Germany',"SELECT institutions.institutions_name FROM institutions JOIN countries ON institutions.country_id = countries.unics_id WHERE countries.country_name IN ('France', 'Germany');",False,True,Match,True,19.57438373565674,1550,200,1750
1,semantic_bge-small-en-v1.5,cordis_temporary,Show names of institutions which are not from France,Select i.institutions_name from institutions as i join countries as c on i.country_id = c.unics_id where c.country_name != 'France',SELECT institutions.institutions_name FROM institutions JOIN countries ON institutions.country_id = countries.unics_id WHERE countries.country_name != 'France';,False,True,Match,True,19.72456669807434,1551,200,1751
1,semantic_bge-small-en-v1.5,cordis_temporary,Count the projects that started in 2016,Select count(p.unics_id) from projects as p where start_year = 2016,SELECT COUNT(*) FROM projects WHERE start_year = 2016;,False,True,Match,True,19.2230703830719,1530,200,1730
1,semantic_bge-small-en-v1.5,cordis_temporary,Show the title of the project with the highest total cost,Select p.title from projects as p where total_cost = (select max(p2.total_cost) from projects as p2),SELECT projects.title FROM projects ORDER BY projects.total_cost DESC LIMIT 1;,False,True,Match,True,19.562785387039185,1541,200,1741
1,semantic_bge-small-en-v1.5,cordis_temporary,Show the name of members in projects costing less than the average project cost.,SELECT T1.member_name FROM project_members AS T1 JOIN projects AS T2 ON T1.project = T2.unics_id WHERE T2.total_cost < (SELECT AVG(T23.total_cost) FROM projects AS T23),SELECT people.full_name FROM people JOIN project_members ON people.unics_id = project_members.member_role JOIN projects ON project_members.project = projects.unics_id WHERE projects.total_cost < (SELECT AVG(total_cost) FROM projects);,False,True,SQL Error: (psycopg2.errors.UndefinedFunction) operator does not exist: integer = text,False,19.795044422149658,1568,200,1768
1,semantic_bge-small-en-v1.5,cordis_temporary,Find the id of projects with at least 100 members,select p.unics_id from projects as p join project_members as pm on p.unics_id = pm.project group by p.unics_id having count(p.unics_id) >= 100,SELECT projects.unics_id FROM projects JOIN project_members ON projects.unics_id = project_members.project WHERE (SELECT count(*) FROM project_members WHERE project_members.project = projects.unics_id) >= 100;,False,True,Timeout (>5s),False,19.602584838867188,1539,200,1739
1,semantic_bge-small-en-v1.5,cordis_temporary,Find the code and title of the funding scheme which funded the highest number of projects.,"select s.code, s.title from funding_schemes as s where s.code = (select s2.code from funding_schemes as s2 join projects as p on s2.code = p.ec_fund_scheme group by s2.code order by count(*) desc LIMIT 1)",,False,False,Empty Generated SQL,False,19.596094369888306,1559,200,1759
1,semantic_bge-small-en-v1.5,cordis_temporary,Show the total costs of all projects,SELECT sum(total_cost) FROM projects,SELECT projects.total_cost FROM projects;,False,True,Shape Mismatch,False,19.97094178199768,1579,200,1779
1,semantic_bge-small-en-v1.5,cordis_temporary,Show me the title of projects which have an end year and a start year after 2006,select title from projects where start_year > 2006 and end_year > 2006,SELECT title FROM projects WHERE start_year > 2006 AND end_year > 2006;,True,True,Match,True,19.736440181732178,1543,200,1743
1,semantic_bge-small-en-v1.5,cordis_temporary,Find the projects which lasted the longest and have an end year and a start year,"select title, end_year - start_year from projects order by end_year - start_year desc limit 1","SELECT projects.unics_id, projects.title, projects.start_year, projects.end_year FROM projects WHERE projects.start_year IS NOT NULL AND projects.end_year IS NOT NULL ORDER BY projects.end_year - projects.start_year DESC LIMIT 1;",False,True,Shape Mismatch,False,19.709664821624756,1580,200,1780
1,semantic_bge-small-en-v1.5,cordis_temporary,Show me topic titles which starts with 'Raw materials',select title from topics where title like 'Raw materials%',SELECT topics.title FROM topics WHERE topics.title LIKE 'Raw materials%';,False,True,Match,True,19.720635414123535,1552,200,1752
1,semantic_bge-small-en-v1.5,cordis_temporary,Show me topic titles which contain the word 'climate',select title from topics where title like '%climate%',SELECT topics.title FROM topics WHERE topics.title LIKE '%climate%';,False,True,Match,True,19.669400453567505,1547,200,1747
1,semantic_bge-small-en-v1.5,cordis_temporary,Show me the number of projects where Thomas Bell was principal investigator,select count(*) from projects as p join people as peep on p.principal_investigator = peep.unics_id where peep.full_name = 'Thomas Bell',SELECT COUNT(*) FROM projects JOIN people ON projects.principal_investigator = people.unics_id WHERE people.full_name = 'Thomas Bell';,False,True,Match,True,19.994343996047974,1575,200,1775
1,semantic_bge-small-en-v1.5,cordis_temporary,Show me the all different names of people,select distinct full_name from people,SELECT DISTINCT people.full_name FROM people;,False,True,Match,True,19.522368669509888,1529,200,1729
1,semantic_bge-small-en-v1.5,cordis_temporary,Find the acronym of projects which have total costs between 100000 and 200000,select p.acronym from projects as p where p.total_cost between 100000 and 200000,SELECT projects.acronym FROM projects WHERE projects.total_cost BETWEANT 100000 AND 200000;,False,False,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""BETWEANT""",False,21.24311399459839,1557,200,1757
1,semantic_bge-small-en-v1.5,cordis_temporary,Show the title of projects with costs higher than 1000000,select p.title from projects as p where p.total_cost > 1000000,SELECT projects.title FROM projects WHERE projects.total_cost > 1000000;,False,True,Match,True,19.600923538208008,1547,200,1747
1,semantic_bge-small-en-v1.5,cordis_temporary,Show the title of projects with costs higher than a million,select p.title from projects as p where p.total_cost > 1000000,SELECT projects.title FROM projects WHERE projects.total_cost > 1000000;,False,True,Match,True,19.643447160720825,1541,200,1741
1,semantic_bge-small-en-v1.5,cordis_temporary,Show the project title and member name where the member has a partner role ,"select title, member_name from projects as p join project_members as pm on p.unics_id = pm.project join project_member_roles as pmr on pm.member_role = pmr.code where pmr.code = 'partner'","SELECT projects.title, people.full_name FROM projects JOIN project_members ON projects.unics_id = project_members.project JOIN people ON project_members.member_role = project_member_roles.code WHERE project_members.member_role = 'Partner';",False,True,"SQL Error: (psycopg2.errors.UndefinedTable) missing FROM-clause entry for table ""project_member_roles""",False,19.615124464035034,1569,200,1769
1,semantic_bge-small-en-v1.5,cordis_temporary,What different research domains do exist?,select distinct description from erc_research_domains,SELECT erc_research_domains.description FROM erc_research_domains;,False,True,Match,True,19.6012921333313,1541,200,1741
1,semantic_bge-small-en-v1.5,cordis_temporary,Show me the country name of all institutes.,select c.country_name from countries as c join institutions as i on c.unics_id = i.country_id,SELECT countries.country_name FROM countries JOIN institutions ON countries.unics_id = institutions.country_id;,False,True,Match,True,19.72905945777893,1555,200,1755
1,semantic_bge-small-en-v1.5,cordis_temporary,Show me the country of all institutes.,select c.country_name from countries as c join institutions as i on c.unics_id = i.country_id,"SELECT institutions.institutions_name, countries.country_name FROM institutions JOIN countries ON institutions.country_id = countries.unics_id;",False,True,Shape Mismatch,False,19.670088291168213,1551,200,1751
1,semantic_bge-small-en-v1.5,cordis_temporary,What is the country code 2 and country code 3 for Andorra?,"select country_code2, country_code3 from countries where country_name = 'Andorra'","SELECT countries.country_code2, countries.country_code3 FROM countries WHERE countries.country_name = 'Andorra';",False,True,Match,True,19.40409517288208,1533,200,1733
1,semantic_bge-small-en-v1.5,cordis_temporary,Find the code of the funding scheme for Framework Partnership Agreement,select code from funding_schemes where title = 'Framework Partnership Agreement',SELECT funding_schemes.code FROM funding_schemes WHERE funding_schemes.title = 'Framework Partnership Agreement';,False,True,Match,True,19.60814666748047,1542,200,1742
1,semantic_bge-small-en-v1.5,cordis_temporary,Show me the full title of the program which is called 'Transport' in short.,select title from programmes where short_name = 'Transport',SELECT title FROM programmes WHERE short_name = 'Transport';,True,True,Match,True,20.20171070098877,1610,200,1810
1,semantic_bge-small-en-v1.5,cordis_temporary,Find member name and role code of project members in project with acronym GTBB,"select pm.member_name, pr.code from project_members as pm join projects as p on pm.project = p.unics_id join project_member_roles as pr on pm.member_role = pr.code where p.acronym = 'GTBB'","SELECT member_name, member_role FROM project_members WHERE project = (SELECT unics_id FROM projects WHERE acronym = 'GTBB');",False,True,Match,True,19.718414068222046,1571,200,1771
1,semantic_bge-small-en-v1.5,cordis_temporary,Find member name and role code of project members in project GTBB,"select pm.member_name, pr.code from project_members as pm join projects as p on pm.project = p.unics_id join project_member_roles as pr on pm.member_role = pr.code where p.acronym = 'GTBB'","SELECT project_members.member_name, project_member_roles.code FROM project_members JOIN project_member_roles ON project_members.member_role = project_member_roles.code WHERE project_members.project = (SELECT unics_id FROM projects WHERE acronym = 'GTBB');",False,True,Match,True,19.816511869430542,1570,200,1770
1,semantic_bge-small-en-v1.5,cordis_temporary,Show titles of programmes which have FP7 as parent program,select title from programmes where parent = 'FP7',SELECT programmes.title FROM programmes WHERE programmes.parent = (SELECT programmes.code FROM programmes WHERE programmes.title = 'FP7');,False,True,Shape Mismatch,False,19.767077445983887,1552,200,1752
1,semantic_bge-small-en-v1.5,cordis_temporary,Show titles of programmes which have program with code FP7 as parent program,select title from programmes where parent = 'FP7',SELECT programmes.title FROM programmes WHERE programmes.code = 'FP7' AND EXISTS (SELECT 1 FROM programmes p WHERE p.parent = programmes.code);,False,True,Shape Mismatch,False,19.658957719802856,1555,200,1755
1,semantic_bge-small-en-v1.5,cordis_temporary,Get panel descriptions from research domain Life Sciences,select p.description from erc_panels as p join erc_research_domains as erd on p.part_of = erd.code where erd.description = 'Life Sciences',SELECT erc_panels.description FROM erc_panels JOIN erc_research_domains ON erc_panels.part_of = erc_research_domains.code WHERE erc_research_domains.description = 'Life Sciences';,False,True,Match,True,19.913182735443115,1542,200,1742
1,semantic_bge-small-en-v1.5,cordis_temporary,Get panel descriptions from research domain life sciences,select p.description from erc_panels as p join erc_research_domains as erd on p.part_of = erd.code where erd.description = 'Life Sciences',SELECT erc_panels.description FROM erc_panels JOIN erc_research_domains ON erc_panels.part_of = erc_research_domains.code WHERE erc_research_domains.description = 'Life Sciences';,False,True,Match,True,20.915093421936035,1542,200,1742
1,semantic_bge-small-en-v1.5,cordis_temporary,Find project members of type Research Organisations,select member_name from project_members as mb join activity_types as a on a.code = mb.activity_type where a.description = 'Research Organisations',SELECT project_members.member_name FROM project_members JOIN institutions ON project_members.institution_id = institutions.unics_id WHERE institutions.acronym = 'Research Org';,False,True,Shape Mismatch,False,19.59112238883972,1553,200,1753
1,semantic_bge-small-en-v1.5,cordis_temporary,Get names of project members who's activity type description is Research Organisations,select member_name from project_members as mb join activity_types as a on a.code = mb.activity_type where a.description = 'Research Organisations',SELECT people.full_name FROM people JOIN project_members ON people.unics_id = project_members.member_id JOIN activity_types ON activity_types.code = project_members.activity_type WHERE activity_types.description = 'Research Organisations';,False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column project_members.member_id does not exist,False,19.64649748802185,1568,200,1768
1,semantic_bge-small-en-v1.5,cordis_temporary,What is the objective of DEEPCARBON?,select objective from projects where acronym = 'DEEPCARBON',,False,False,Empty Generated SQL,False,20.00354528427124,1594,200,1794
1,semantic_bge-small-en-v1.5,cordis_temporary,What is the objective of the project with acronym DEEPCARBON?,select objective from projects where acronym = 'DEEPCARBON',SELECT objective FROM projects WHERE acronym = 'DEEPCARBON';,True,True,Match,True,19.653464555740356,1600,200,1800
1,semantic_bge-small-en-v1.5,cordis_temporary,Get the title of projects having the term 'carbon capturing' in it's objective.,select title from projects where objective like '%carbon capturing%',SELECT title FROM projects WHERE objective LIKE '%carbon capturing%';,True,True,Match,True,19.92058801651001,1597,200,1797
1,semantic_bge-small-en-v1.5,cordis_temporary,How many projects have an objective which contains 'carbon capturing'?,select count(*) from projects where objective like '%carbon capturing%',SELECT COUNT(*) FROM projects WHERE projects.objective LIKE '%carbon capturing%';,False,True,Match,True,19.574896335601807,1549,200,1749
1,semantic_bge-small-en-v1.5,cordis_temporary,Show all names of institutions from France except institutions from the territorial region of Paris,select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id where country_name = 'France' except select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id join eu_territorial_units as etu on i.geocode_regions_3 = etu.geocode_regions where country_name = 'France' and etu.description = 'Paris',SELECT institutions.institutions_name FROM institutions JOIN countries ON institutions.country_id = countries.unics_id WHERE countries.country_code2 = 'FRA' AND countries.geocode_regions_3 NOT LIKE '91';,False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column countries.geocode_regions_3 does not exist,False,19.546507596969604,1554,200,1754
1,semantic_bge-small-en-v1.5,cordis_temporary,Show institutions from France except the ones from Paris,select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id where country_name = 'France' except select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id join eu_territorial_units as etu on i.geocode_regions_3 = etu.geocode_regions where country_name = 'France' and etu.description = 'Paris',SELECT institutions.institutions_name FROM institutions JOIN countries ON institutions.country_id = countries.unics_id WHERE countries.country_name = 'France' AND countries.geocode_country_code != 'FR';,False,True,Shape Mismatch,False,19.591965198516846,1548,200,1748
1,semantic_bge-small-en-v1.5,cordis_temporary,Which institutions have never been project coordinators,SELECT distinct member_name from project_members WHERE member_name NOT in (SELECT member_name from project_members where member_role = 'coordinator'),SELECT DISTINCT institutions.institutions_name FROM institutions LEFT JOIN project_members ON institutions.unics_id = project_members.institution_id WHERE project_members.institution_id IS NULL;,False,True,Both Empty,True,19.75468945503235,1589,200,1789
1,semantic_bge-small-en-v1.5,cordis_temporary,Show all of the instituions that have never coordinated a project,SELECT distinct member_name from project_members WHERE member_name NOT in (SELECT member_name from project_members where member_role = 'coordinator'),SELECT institutions.institutions_name FROM institutions LEFT JOIN project_members ON institutions.unics_id = project_members.institution_id WHERE project_members.unics_id IS NULL;,False,True,Both Empty,True,19.70716643333435,1591,200,1791
1,semantic_bge-small-en-v1.5,cordis_temporary,Show all of the names of people who have worked on multiple projects,"SELECT t1.full_name, count(p.title) FROM people as t1 join projects as p on t1.unics_id = p.principal_investigator group by t1.full_name HAVING count(p.title) > 1",SELECT people.full_name FROM people JOIN project_members ON people.unics_id = project_members.principal_investigator GROUP BY people.full_name HAVING count(*) > 1;,False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column project_members.principal_investigator does not exist,False,19.662542819976807,1539,200,1739
1,semantic_bge-small-en-v1.5,cordis_temporary,Which people have worked on more than one project,"SELECT t1.full_name, count(p.title) FROM people as t1 join projects as p on t1.unics_id = p.principal_investigator group by t1.full_name HAVING count(p.title) > 1","SELECT people.full_name, count(*) FROM project_members JOIN people ON project_members.principal_investigator = people.unics_id GROUP BY people.full_name HAVING count(*) > 1;",False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column project_members.principal_investigator does not exist,False,19.791810512542725,1538,200,1738
1,semantic_bge-small-en-v1.5,cordis_temporary,What is the title of the subject area that has been granted the most funding,"SELECT t1.title, MAX(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MAX(t3.ec_max_contribution) DESC LIMIT 1","SELECT subject_areas.title, SUM(projects.total_cost) AS total_funding
FROM subject_areas
JOIN project_subject_areas ON subject_areas.code = project_subject_areas.subject_area
JOIN projects ON project_subject_areas.project = projects.unics_id
GROUP BY subject_areas.title
ORDER BY total_funding DESC
LIMIT 1;",False,True,Value Mismatch,False,19.54261326789856,1544,200,1744
1,semantic_bge-small-en-v1.5,cordis_temporary,Which subject area has recieved the highest funding contribution?,"SELECT t1.title, MAX(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MAX(t3.ec_max_contribution) DESC LIMIT 1","SELECT subject_areas.title, SUM(projects.total_cost) AS total_funding FROM subject_areas JOIN project_subject_areas ON subject_areas.code = project_subject_areas.subject_area JOIN projects ON project_subject_areas.project = projects.unics_id GROUP BY subject_areas.title ORDER BY total_funding DESC LIMIT 1;",False,True,Value Mismatch,False,20.515126705169678,1603,200,1803
1,semantic_bge-small-en-v1.5,cordis_temporary,Which subject area has recieved the least funding contribution,"SELECT t1.title, MIN(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MIN(t3.ec_max_contribution) DESC LIMIT 1","SELECT subject_areas.title, SUM(project_members.ec_contribution) as total_contribution FROM project_members JOIN project_subject_areas ON project_members.project = project_subject_areas.project JOIN subject_areas ON project_subject_areas.subject_area = subject_areas.code GROUP BY subject_areas.title ORDER BY total_contribution ASC LIMIT 1;",False,True,Value Mismatch,False,19.910488843917847,1590,200,1790
1,semantic_bge-small-en-v1.5,cordis_temporary,What is the title of the subject area that has been granted the least amount of funding,"SELECT t1.title, MIN(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MIN(t3.ec_max_contribution) DESC LIMIT 1",SELECT subject_areas.title FROM subject_areas JOIN project_subject_areas ON subject_areas.code = project_subject_areas.subject_area WHERE project_subject_areas.project IN (SELECT project FROM projects WHERE ec_max_contribution = (SELECT MIN(ec_max_contribution) FROM projects));,False,True,Timeout (>5s),False,19.72217297554016,1578,200,1778
1,semantic_bge-small-en-v1.5,cordis_temporary,Which institution has participated in the most projects,"Select i.institutions_name, Count(distinct project) From project_members join institutions as i on project_members.institution_id = i.unics_id GROUP BY i.institutions_name order by count(distinct project) desc limit 1","SELECT institutions.institutions_name, COUNT(project_members.project) AS project_count FROM institutions JOIN project_members ON institutions.unics_id = project_members.institution_id GROUP BY institutions.institutions_name ORDER BY project_count DESC LIMIT 1;",False,True,Value Mismatch,False,19.517907857894897,1537,200,1737
1,semantic_bge-small-en-v1.5,cordis_temporary,Show the institution that has been involved in the highest number of projects,"Select i.institutions_name, Count(distinct project) From project_members join institutions as i on project_members.institution_id = i.unics_id GROUP BY i.institutions_name order by count(distinct project) desc limit 1",SELECT institutions.institutions_name FROM institutions    JOIN project_members ON institutions.unics_id = project_members.institution_id    GROUP BY institutions.institutions_name    ORDER BY COUNT(project_members.project) DESC LIMIT 1;,False,True,Shape Mismatch,False,19.912212133407593,1542,200,1742
1,semantic_bge-small-en-v1.5,cordis_temporary,Which institution has participated in the fewest projects,"Select t2.institutions_name, Count(distinct project) From project_members as t1 join institutions as t2 on t1.institution_id = t2.unics_id GROUP BY t2.institutions_name order by count(distinct project) asc limit 1","SELECT institutions.institution_id, institutions.short_name, COUNT(project_members.project) AS project_count FROM institutions JOIN project_members ON institutions.unics_id = project_members.institution_id GROUP BY institutions.institution_id, institutions.short_name ORDER BY project_count ASC LIMIT 1;",False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column institutions.institution_id does not exist,False,19.731666803359985,1551,200,1751
1,semantic_bge-small-en-v1.5,cordis_temporary,Show the institution that has been involved in the least amount of projects,"Select t2.institutions_name, Count(distinct project) From project_members as t1 join institutions as t2 on t1.institution_id = t2.unics_id GROUP BY t2.institutions_name order by count(distinct project) asc limit 1","SELECT institutions.institutions_name, COUNT(project_members.project) AS project_count FROM institutions JOIN project_members ON institutions.unics_id = project_members.institution_id GROUP BY institutions.institutions_name ORDER BY project_count ASC LIMIT 1;",False,True,Match,True,19.37926721572876,1513,200,1713
1,semantic_bge-small-en-v1.5,cordis_temporary,Which funding scheme provided the most funding,"SELECT t1.title, sum(ec_max_contribution) from funding_schemes as t1 join projects as t2 on t1.code = t2.ec_fund_scheme group by t1.title ORDER BY sum(ec_max_contribution) DESC LIMIT 1","SELECT funding_schemes.title, SUM(projects.total_cost) as total_funding FROM projects JOIN funding_schemes ON projects.ec_fund_scheme = funding_schemes.code GROUP BY funding_schemes.title ORDER BY total_funding DESC LIMIT 1;",False,True,Value Mismatch,False,19.568823099136353,1533,200,1733
1,semantic_bge-small-en-v1.5,cordis_temporary,Which funding scheme provided the least funding,"SELECT t1.title, sum(ec_max_contribution) from funding_schemes as t1 join projects as t2 on t1.code = t2.ec_fund_scheme group by t1.title ORDER BY sum(ec_max_contribution) ASC LIMIT 1","SELECT funding_schemes.title, funding_schemes.ec_contribution FROM funding_schemes ORDER BY funding_schemes.ec_contribution ASC LIMIT 1;",False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column funding_schemes.ec_contribution does not exist,False,19.81794571876526,1535,200,1735
1,semantic_bge-small-en-v1.5,cordis_temporary,Show the industrial partners that have worked on projects and the amount of funding they have recieved in order from most to least,"SELECT t1.member_name, p.ec_max_contribution FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code join projects as p on t1.project = p.unics_id WHERE t2.code = 'PRC' ORDER BY ec_max_contribution DESC","SELECT project_members.institution_id, projects.ec_max_contribution FROM project_members JOIN projects ON project_members.project = projects.unics_id GROUP BY project_members.institution_id, projects.ec_max_contribution ORDER BY projects.ec_max_contribution DESC;",False,True,Shape Mismatch,False,19.618611335754395,1549,200,1749
